Location Code,Real Property Asset Name,Installation Name,Owned or Leased,GSA Region,Street Address,City,State,Zip Code,Latitude,Longitude,Building Rentable Square Feet,Available Square Feet,Construction Date,Congressional District,Congressional District Representative Name,Building Status,Real Property Asset Type
GA0044,SIDNEY O. SMITH JR. FEDERAL BUILDING AND U.S. COURTHOUSE,N/A,OWNED,4,121 SPRING ST SE,GAINESVILLE,GA,30501,34.29986,-83.825871,48227.22,3662.7338,3654,1309,ANDREW S. CLYDE,ACTIVE,BUILDING
GA0057,WILLIAM AUGUSTUS BOOTLE FB CH,N/A,OWNED,4,475 MULBERRY ST,MACON,GA,31201,32.83712,-83.625501,77323.31,3101.55,2923,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA0076,"U.S. CUSTOMHOUSE, SAVANNAH, GA",N/A,OWNED,4,1-3 EAST BAY ST,SAVANNAH,GA,31401,32.0806372,-81.091019,23613.4,,7530,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA0077,"JULIETTE GORDON LOW, FB",JULIETTE GORDON LAW,OWNED,4,100 W. OGLETHORPE,SAVANNAH,GA,31401,32.0772502,-81.093726,180242,10435.2125,1048,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA0078,TOMOCHICHI FB-CH,N/A,OWNED,4,125 BULL ST,SAVANNAH,GA,31401,32.07817,-81.093051,101480.6,101166.2781,-363,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA0080,"JULIETTE GORDON LOW, BUILD. A",JULIETTE GORDON LAW,OWNED,4,120 BARNARD ST,SAVANNAH,GA,31401,32.07851,-81.093781,18104.4,16149.126,1048,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA0087,PEACHTREE SUMMIT FB,PEACH TREE SUMMIT BL,OWNED,4,401 W PEACHTREE ST NW,ATLANTA,GA,30308,33.76541,-84.386991,804003.11,232233.275,7760,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA0103,FRANK M SCARLETT FB,N/A,OWNED,4,805 GLOUCESTER ST,BRUNSWICK,GA,31520,31.1498619,-81.492516,59137.17,,1551,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA0114,PRINCE H PRESTON FB,N/A,OWNED,4,52 MAIN ST.,STATESBORO,GA,30458,32.4485791,-81.78555,30018.1,4454.58,3012,1312,RICK W. ALLEN,ACTIVE,BUILDING
GA0118,HAROLD L. MURPHY FEDERAL BUILDING & UNITED STATES COURTHOUSE,N/A,OWNED,4,600 E 1ST ST,ROME,GA,30161,34.2554058,-85.168168,85246.72,27410.9535,7030,1314,CLAY FULLER,ACTIVE,BUILDING
GA0121,RICHARD B. RUSSELL,N/A,OWNED,4,75 TED TURNER DR SW,ATLANTA,GA,30303,33.75324,-84.395531,1026210.29,166782.3192,8856,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA0125,LEWIS R. MORGAN FB-PO-CT,N/A,OWNED,4,18 GREENVILLE ST,NEWNAN,GA,30263,33.37335,-84.799411,42247.33,354.7509,4838,1303,BRIAN JACK,ACTIVE,BUILDING
GA0131,USPO CTHSE FOB,N/A,LEASED,4,601 TEBEAU ST,WAYCROSS,GA,31501,31.21369,-82.361831,12784,,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA0134,"FB-PO-CT, VALDOSTA, GA",N/A,OWNED,4,401 N PATTERSON ST,VALDOSTA,GA,31601,30.83477,-83.280371,70976.36,52074.854,5204,1308,AUSTIN SCOTT,ACTIVE,BUILDING
GA0138,"R.G. STEPHENS,JR FB",N/A,OWNED,4,355 E HANCOCK AVE,ATHENS,GA,30601,33.96133,-83.374601,83338.01,9995.9886,7030,1310,MIKE COLLINS,ACTIVE,BUILDING
GA0147,"USPO & FB, GRIFFIN, GA",N/A,LEASED,4,101 N 8TH ST.,GRIFFIN,GA,30223,33.2508956,-84.265454,8280,3772,,1303,BRIAN JACK,ACTIVE,BUILDING
GA0500,SAM NUNN ATLANTA FEDERAL CENTER,N/A,OWNED,4,100 ALABAMA ST SW,ATLANTA,GA,30303,33.7528818,-84.39091,1576259.84,268343.5908,5231,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA0518,MERS MCOV SITE,THOMASVILLE FED CTR,OWNED,4,434 S PINETREE BLVD,THOMASVILLE,GA,31792,30.8126533,-83.986994,0,,4348,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA0650,FED REGIONAL CTR,THOMASVILLE FED CTR,OWNED,4,436 S PINETREE BLVD,THOMASVILLE,GA,31792,30.8126439,-83.986986,34631.33,,6299,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA0665,PBS WAREHOUSE,THOMASVILLE FED CTR,OWNED,4,432 S PINETREE BLVD,THOMASVILLE,GA,31792,30.8126444,-83.986988,8642,,5582,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA0666,FEMA WAREHOUSE,THOMASVILLE FED CTR,OWNED,4,432 S PINETREE BLVD,THOMASVILLE,GA,31792,30.8126444,-83.986988,8758,,5707,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA0667,PINETREE BLVD,THOMASVILLE FED CTR,OWNED,4,434 S PINETREE BLVD,THOMASVILLE,GA,31792,30.806802,-83.988198,47143.14,,1048,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA1000,MIDTOWN OFFICE & STORAGE,N/A,LEASED,4,2357 WARM SPRINGS RD,COLUMBUS,GA,31904,32.500557,-84.958155,7012.88,,,1303,BRIAN JACK,ACTIVE,BUILDING
GA1001,800 N. POINT PARKWAY,N/A,LEASED,4,800 N POINT PKWY,ALPHARETTA,GA,30005,34.0809655,-84.2566562,4516,,,1307,RICHARD MCCORMICK,ACTIVE,BUILDING
GA1002,BIS ATLANTA,N/A,LEASED,4,2635 CENTURY PKWY NE SUITE 450,ATLANTA,GA,30345,33.848901,-84.307068,4592,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA1003,24 12TH STREET,N/A,LEASED,4,24 12TH ST,COLUMBUS,GA,31901,32.468373,-84.992036,7940,,,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA1006,TOWER 229/ INTERNATIONAL TOWER,N/A,LEASED,4,229 PEACHTREE ST NE,ATLANTA,GA,30303,33.759918,-84.386475,3673,,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA1008,1222 BROADWAY OFFICE BUILDING,N/A,LEASED,4,1222 BROADWAY,COLUMBUS,GA,31901,32.469489,-84.992688,403,,,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA1009,ANNEX IT,N/A,LEASED,4,70 8TH ST NE,ATLANTA,GA,30309,33.7795795,-84.3845126,51141,,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA1010,VETERANS HEALTH ADMINISTRATION,N/A,LEASED,4,2233 LAKE PARK DR SE,SMYRNA,GA,30080,33.8947712,-84.4846639,94610,,,1306,LUCY MCBATH,ACTIVE,BUILDING
GA1012,NARA BUILDING,N/A,LEASED,4,4712 SOUTHPARK BLVD,ELLENWOOD,GA,30294,33.6260791,-84.2885865,352064,,,1313,,ACTIVE,BUILDING
GA1014,1500 CENTRE PARKWAY,N/A,LEASED,4,1500 CENTRE PKWY,ATLANTA,GA,30344,33.652297,-84.5120454,29737,,,1306,LUCY MCBATH,ACTIVE,BUILDING
GA1016,"IRS SVC CTR, ATLANTA, GA",IRS/CHAMBLEE CHILDCA,OWNED,4,4800 BUFORD HWY,ATLANTA,GA,39901,33.882687,-84.292277,344099.49,54305.6622,2647,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA1017,HOLIDAY NORTH DRIVE,N/A,LEASED,4,131 HOLIDAY DR N,MACON,GA,31210,32.89693,-83.686161,4368.7,,,1308,AUSTIN SCOTT,ACTIVE,BUILDING
GA1021,1200 ASHFORD,N/A,LEASED,4,1200 ASHWOOD PKWY,ATLANTA,GA,30338,33.93384,-84.340991,11163,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA1023,MEDLOCK PARK,N/A,LEASED,4,3100 MEDLOCK BRIDGE RD,PEACHTREE CORNERS,GA,30071,33.9564471,-84.2066811,7240,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA1024,"SSA BUILDING, VILLA RICA, GA",N/A,LEASED,4,908 S CARROLL RD,VILLA RICA,GA,30180,33.7151679,-84.935628,8844,,,1303,BRIAN JACK,ACTIVE,BUILDING
GA1025,"SSA BUILDING, NEWNAN, GA",N/A,LEASED,4,246 BULLSBORO DR,NEWNAN,GA,30263,33.39377,-84.767141,7500,,,1303,BRIAN JACK,ACTIVE,BUILDING
GA1026,ALBANY GA,N/A,LEASED,4,1522 W 3RD AVE,ALBANY,GA,31707,31.5906585,-84.185509,12910,,,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA1060,USGS - TIFTON GA,N/A,LEASED,4,1890 FLETCHER RD,TIFTON,GA,31794,31.4476,-83.487371,6000,,,1308,AUSTIN SCOTT,ACTIVE,BUILDING
GA1068,10 GLENLAKE SOUTH,N/A,LEASED,4,10 GLENLAKE PKWY,ATLANTA,GA,30328,33.9355924,-84.3620218,25916,,,1307,RICHARD MCCORMICK,ACTIVE,BUILDING
GA1090,"SSA BUILDING, DECATUR, GA",N/A,LEASED,4,3568 COVINGTON HWY,DECATUR,GA,30032,33.76509,-84.250431,15750,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA1100,ANTENNA,N/A,LEASED,4,1801 KERRY ST,SAVANNAH,GA,31404,32.041296,-81.0734355,15,,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA1111,"ATLANTA, GA",N/A,LEASED,4,3000 FLOWERS RD S,ATLANTA,GA,30341,33.870598,-84.266124,151066,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA1116,"SSA BUILDING, ALPHARETTA, GA",N/A,LEASED,4,OLD MILTON PKWY,ALPHARETTA,GA,30022,34.0671289,-84.2601584,19574,,,1307,RICHARD MCCORMICK,ACTIVE,BUILDING
GA1120,CORPORATE SQUARE 11,N/A,LEASED,4,11 CORPORATE BLVD NE,ATLANTA,GA,30329,33.834155,-84.333969,90565,,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA1158,"RHODES BUILDING, ATLANTA, GA",N/A,LEASED,4,3005 CHAMBLEE TUCKER RD RHODES BUILDING,ATLANTA,GA,30341,33.878749,-84.267266,113607,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA1175,NORCROSS WAREHOUSE,N/A,LEASED,4,5870 OAKBROOK PKWY,NORCROSS,GA,30093,33.9143291,-84.1983955,47874,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA1197,MACON AIRPORT,N/A,LEASED,4,1000 TERMINAL DR,MACON,GA,31216,32.702777,-83.651347,911,,,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA1217,ONE GEORGIA CENTER,N/A,LEASED,4,600 W PEACHTREE ST NW,ATLANTA,GA,30308,33.77085,-84.387581,10655,,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA1234,"FBI BUILDING, ATHENS, GA",N/A,LEASED,4,290 RESEARCH DR,ATHENS,GA,30605,33.92968,-83.350971,5840,,,1310,MIKE COLLINS,ACTIVE,BUILDING
GA1252,"SSA CHASTAIN CENTER, KENNESAW, GA",N/A,LEASED,4,200 CHASTAIN CENTER BLVD NW BLVD.,KENNESAW,GA,30144,34.0349726,-84.565386,24747,,,1311,BARRY LOUDERMILK,ACTIVE,BUILDING
GA1261,HEALTH AND HUMAN SERVICES,N/A,LEASED,4,2100 COMER AVE,COLUMBUS,GA,31904,32.4832059,-84.979124,2253,,,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA1325,MONTGOMERY CROSS BUILDING,N/A,LEASED,4,325 W MONTGOMERY CROSS RD,SAVANNAH,GA,31409,32.001323,-81.135653,27692,,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA1362,"FDA LABORATORY, ATLANTA, GA",N/A,LEASED,4,1777 HARDEE AVE SW,ATLANTA,GA,30310,33.7069279,-84.430202,162000,161932.41,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA1379,"SSA BUILDING, MORROW, GA",N/A,LEASED,4,6665 PARK PL,MORROW,GA,30260,33.5731298,-84.3461845,21000,,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA1408,LIBERTY BUILDING,N/A,LEASED,4,7001 CHATHAM CENTER DR,SAVANNAH,GA,31405,32.072,-81.147661,12346,,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA1409,ALPA BUILDING,N/A,LEASED,4,2314 SULLIVAN RD,ATLANTA,GA,30337,33.6241871,-84.4652261,3745,,,1306,LUCY MCBATH,ACTIVE,BUILDING
GA2004,KOGER CTR-TULANE,N/A,LEASED,4,2888 WOODCOCK BLVD,ATLANTA,GA,30341,33.87676,-84.271221,55877,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA2005,2296 HENDERSON MILL,N/A,LEASED,4,2296 HENDERSON MILL RD NE SUITE 200,ATLANTA,GA,30345,33.852285,-84.259611,5674,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA2019,ONE ARSENAL PLACE,N/A,LEASED,4,901 FRONT STREET,COLUMBUS,GA,31901,32.4626819,-84.994833,14973,,,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA2031,"HERITAGE PLACE, TUCKER, GA",N/A,LEASED,4,4500 HUGH HOWELL RD,TUCKER,GA,30084,33.85028,-84.204191,5265,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA2032,2600 CENTURY PARKWAY,N/A,LEASED,4,2600 CENTURY PKWY NE,ATLANTA,GA,30345,33.84834,-84.305381,24726,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA2042,"2400 LINCOLN LK PK II, SMYRNA, GA",N/A,LEASED,4,2400 LAKE PARK DR SE,SMYRNA,GA,30080,33.8972114,-84.4835331,32083,,,1306,LUCY MCBATH,ACTIVE,BUILDING
GA2043,PAUL MARTIN BLDG,N/A,LEASED,4,396 COMMERCE BLVD,BOGART,GA,30622,33.9319329,-83.475282,12000,,,1310,MIKE COLLINS,ACTIVE,BUILDING
GA2051,AUGUSTA CORP CENTRE,N/A,LEASED,4,2743 PERIMETER PKY,AUGUSTA,GA,30909,33.4835503,-82.086893,1289,,,1312,RICK W. ALLEN,ACTIVE,BUILDING
GA2052,2635 CENTURY PARKWAY,N/A,LEASED,4,2635 CENTURY PKWY NE,ATLANTA,GA,30345,33.84886,-84.307061,22296,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA2053,TRUST CO BANK OF SAV,N/A,LEASED,4,33 BULL ST,SAVANNAH,GA,31401,32.0796,-81.092241,11134,1520.82,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA2054,"GOVERNMENT BUILDING, ATLANTA, GA",N/A,LEASED,4,1701 COLUMBIA AVE,ATLANTA,GA,30337,33.65311,-84.445011,253045,,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA2059,"BANK OF AMERICA PLAZA, BRUNSWICK, GA",N/A,LEASED,4,777 GLOUCESTER ST,BRUNSWICK,GA,31520,31.15023,-81.493181,633,,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA2064,450 BLDG,N/A,LEASED,4,450 MALL BLVD,SAVANNAH,GA,31406,32.0013673,-81.110012,6454,,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA2076,LIBERTY SAVINGS BANK,N/A,LEASED,4,201 2ND ST,MACON,GA,31201,32.83914,-83.627541,9322,,,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA2084,WOOLWORTH BUILDING,N/A,LEASED,4,455 CHERRY ST,MACON,GA,31201,32.83532,-83.626611,32773,,,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA2090,1875 CENTURY BLVD,N/A,LEASED,4,1875 CENTURY BLVD NE,ATLANTA,GA,30345,33.84605,-84.312451,35330,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA2092,AUGUSTA RIVERFRONT,N/A,LEASED,4,1 10TH ST,AUGUSTA,GA,30901,33.47938,-81.968911,6875,,,1312,RICK W. ALLEN,ACTIVE,BUILDING
GA2099,"GOVERNMENT BUILDING, ATHENS, GA",N/A,LEASED,4,980 COLLEGE STATION RD,ATHENS,GA,30605,33.9269354,-83.355655,57760,,,1310,MIKE COLLINS,ACTIVE,BUILDING
GA2101,433 WALNUT BUILDING,N/A,LEASED,4,433 WALNUT ST,MACON,GA,31201,32.83812,-83.623971,10260,,,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA2102,"GOVERNMENT BUILDING, COLLEGE PARK, GA",N/A,LEASED,4,1643 COLUMBIA AVENUE,COLLEGE PARK,GA,30337,33.652247,-84.442823,59668,,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA2115,EXECUTIVE PARK #6,N/A,LEASED,4,6 EXECUTIVE PARK DR NE,ATLANTA,GA,30329,33.8289651,-84.336867,25422,,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA2122,MARQUIS II,N/A,LEASED,4,285 PEACHTREE CENTER AVE NE,ATLANTA,GA,30303,33.76198,-84.385581,8023,,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA2152,"HARRIS TOWER, ATLANTA, GA",N/A,LEASED,4,233 PEACHTREE ST,ATLANTA,GA,30303,33.760513,-84.387545,35886,8343.09,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA2154,COLGATE BUILDING,N/A,LEASED,4,2920 BRANDYWINE RD,ATLANTA,GA,30341,33.871932,-84.27069,83567,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA2170,"56 PARK OF COMMERCE, SAVANNAH, GA",N/A,LEASED,4,56 PARK OF COMMERCE BLVD SAVANNAH PARK OF COMMERCE,SAVANNAH,GA,31405,32.0687,-81.163241,21044,,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA2198,"SOCIAL SECURITY ADMINISTRATION, WAYCROSS, GA",N/A,LEASED,4,303 ISABELLA ST,WAYCROSS,GA,31501,31.211269,-82.357282,13952,,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA2211,PARK OF COMMERCE,N/A,LEASED,4,49 PARK OF COMMERCE BLVD,SAVANNAH,GA,31405,32.06867,-81.164131,5398,,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA2212,"GOVERNMENT BUILDING, DALTON, GA",N/A,LEASED,4,920 ABUTMENT RD,DALTON,GA,30721,34.75965,-84.962951,4808,,,1314,CLAY FULLER,ACTIVE,BUILDING
GA2213,SUNTRUST BANK WEST,N/A,LEASED,4,1246 1ST AVE,COLUMBUS,GA,31901,32.47003,-84.990811,21155,13753.2,,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA2214,LANG'S MARINA EAST,N/A,LEASED,4,110 E. ST. MARYS ST.,SAINT MARYS,GA,31558,30.8643,-81.450309,2835,,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA2226,"SUNTRUST BANK BUILDING, AUGUSTA, GA",N/A,LEASED,4,801 BROAD ST,AUGUSTA,GA,30901,33.47573,-81.965351,6772,,,1312,RICK W. ALLEN,ACTIVE,BUILDING
GA2230,220 CARL VINSON PKWY BLDG.,N/A,LEASED,4,220 CARL VINSON PKWY,WARNER ROBINS,GA,31088,32.59912,-83.664441,10290,,,1308,AUSTIN SCOTT,ACTIVE,BUILDING
GA2231,"CENTURY CENTER, ATLANTA, GA",N/A,LEASED,4,1825 CENTURY BLVD NE,ATLANTA,GA,30345,33.84479,-84.312991,100800,101143.2,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA2232,"SSA, MACON, GA",N/A,LEASED,4,484 MULBERRY ST,MACON,GA,31201,32.83634,-83.626121,15719,,,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA2241,DEPT. OF DEFENSE - ED ACTIVITY,N/A,LEASED,4,700 WESTPARK DR,PEACHTREE CITY,GA,30269,33.40288,-84.591461,48746,,,1303,BRIAN JACK,ACTIVE,BUILDING
GA2248,ONE NORTH MAIN STREET,N/A,LEASED,4,3 W MAIN ST,STATESBORO,GA,30458,32.44915,-81.783651,2317,,,1312,RICK W. ALLEN,ACTIVE,BUILDING
GA2254,"SSA, CORDELE, GA",N/A,LEASED,4,510 E 15TH AVE,CORDELE,GA,31015,31.96446,-83.775891,8539,,,1308,AUSTIN SCOTT,ACTIVE,BUILDING
GA2267,MLK AVENUE BLDG,N/A,LEASED,4,9180 DR M L KING JR AVE,COVINGTON,GA,30014,33.5913724,-83.834712,9604,,,1313,,ACTIVE,BUILDING
GA2269,VALDOSTA REGIONAL AIRPORT,N/A,LEASED,4,1750 AIRPORT RD SUITE 1,VALDOSTA,GA,31601,30.7938029,-83.280888,669,669,,1308,AUSTIN SCOTT,ACTIVE,BUILDING
GA2270,COLUMBUS METROPOLITAN AIRPORT,N/A,LEASED,4,3250 WEST BRITT DAVID RD.,COLUMBUS,GA,31909,32.5282012,-84.955055,1277,,,1303,BRIAN JACK,ACTIVE,BUILDING
GA2271,SHACKLEFORD RD. BLDG,N/A,LEASED,4,4365 SHACKLEFORD RD,NORCROSS,GA,30093,33.9383794,-84.1531104,21034,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA2273,SAVANNAH INTERNATIONAL AIRPORT,N/A,LEASED,4,400 AIRWAYS AVE,SAVANNAH,GA,31408,32.13899,-81.218331,8163,,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA2279,SOUTHWEST GA REGIONAL AIRPORT,N/A,LEASED,4,3905 NEWTON RD,ALBANY,GA,31701,31.53342,-84.194181,963,,,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA2281,"SSA BUILDING, MACON, GA",N/A,LEASED,4,3530 RIVERSIDE DR,MACON,GA,31210,32.89662,-83.682671,17440,,,1308,AUSTIN SCOTT,ACTIVE,BUILDING
GA2285,GOLDEN ISLES PLACE BLDG,N/A,LEASED,4,134 JUNIPER CT,BRUNSWICK,GA,31520,31.21568,-81.495511,9856,,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA2286,919 HILLCREST PARKWAY BLDG,N/A,LEASED,4,919 HILLCREST PKY,DUBLIN,GA,31021,32.5475324,-82.930373,7966,,,1312,RICK W. ALLEN,ACTIVE,BUILDING
GA2287,109 CYPRESS CORNERS DRIVE BLDG,N/A,LEASED,4,109 CYPRESS CORS,MILLEDGEVILLE,GA,31061,33.10006,-83.248631,8710,,,1308,AUSTIN SCOTT,ACTIVE,BUILDING
GA2289,CHAMBLEE NORTH,N/A,LEASED,4,3719 N PEACHTREE RD,ATLANTA,GA,30341,33.9007188,-84.294139,121956,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA2290,AUGUST REGIONAL AIRPORT,N/A,LEASED,4,1501 AVIATION WAY,AUGUSTA,GA,30906,33.37009,-81.965021,1753,,,1312,RICK W. ALLEN,ACTIVE,BUILDING
GA2292,HIGHWOOD PROPERTIES,N/A,LEASED,4,2400 CENTURY PKWY NE SUITE 800,ATLANTA,GA,30345,33.84697,-84.306701,111389,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA2297,US MARSHALL SERVICE BLDG,N/A,LEASED,4,4165 S AIRPORT RD SW,ATLANTA,GA,30336,33.7775269,-84.5275268,17250,,,1306,LUCY MCBATH,ACTIVE,BUILDING
GA2301,TECHNICON,N/A,LEASED,4,440 MARTIN LUTHER KING JR BLVD,MACON,GA,31201,32.83394,-83.625901,4185,,,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA2302,"GATEWAY PLAZA, MACON, GA",N/A,LEASED,4,300 MULBERRY ST,MACON,GA,31201,32.8357071,-83.6247051,48370,,,1302,SANFORD D. BISHOP JR.,ACTIVE,BUILDING
GA2307,ACADEMY OAK BUSINESS CENTER,N/A,LEASED,4,329 OAK ST,GAINESVILLE,GA,30501,34.30021,-83.830181,5002,,,1309,ANDREW S. CLYDE,ACTIVE,BUILDING
GA2308,MARQUIS ONE TOWER,N/A,LEASED,4,245 PEACHTREE CENTER AVE NE,ATLANTA,GA,30303,33.76119,-84.385601,195221,54543.97,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA2313,WEST THIRD ST BLDG,N/A,LEASED,4,104 W 3RD ST,VIDALIA,GA,30474,32.21523,-82.415991,10133,,,1312,RICK W. ALLEN,ACTIVE,BUILDING
GA2316,FRANKLIN WAY BLDG,N/A,LEASED,4,2036 FRANKLIN WAY,MARIETTA,GA,30067,33.9328455,-84.4619,11198,,,1311,BARRY LOUDERMILK,ACTIVE,BUILDING
GA2325,PEACHTREE CORNERS II,N/A,LEASED,4,4855 PEACHTREE INDUSTRIAL BLVD,BERKELEY LAKE,GA,30092,33.9703156,-84.1940104,6124,,,1304,HENRY C. “HANK” JOHNSON JR.,ACTIVE,BUILDING
GA2326,OAK BUSINESS PRK BLDG,N/A,LEASED,4,139 SOUTHERN BLVD,SAVANNAH,GA,31405,32.062581,-81.153144,16211,,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
GA2327,TRADEPORT II,N/A,LEASED,4,4341 INTERNATIONAL PKWY,ATLANTA,GA,30354,33.6357855,-84.396278,6882,,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA2330,3149 PERIMETER PARK BLDG,N/A,LEASED,4,3149 PERIMETER PARK LN,VALDOSTA,GA,31602,30.881592,-83.275659,9550,,,1308,AUSTIN SCOTT,ACTIVE,BUILDING
GA2332,"FORREST HILL BLDG, MACON, GA",N/A,LEASED,4,1645 FOREST HILL RD,MACON,GA,31210,32.900247,-83.703429,21798,8758.62,,1308,AUSTIN SCOTT,ACTIVE,BUILDING
GA2333,FEDERAL BUILDING ANNEX,N/A,LEASED,4,600 JAMES BROWN BLVD,AUGUSTA,GA,30901,33.4718035,-81.969587,61264,31342.68,,1312,RICK W. ALLEN,ACTIVE,BUILDING
GA2335,HARTSFIELD-JACKSON AIRPORT,N/A,LEASED,4,6000 N TERMINAL PKY,ATLANTA,GA,30320,33.6416726,-84.446672,31951,,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA2338,THOMPSON BRIDGE RD BLDG,N/A,LEASED,4,2565 THOMPSON BRIDGE RD,GAINESVILLE,GA,30501,34.33903,-83.848641,17844,,,1309,ANDREW S. CLYDE,ACTIVE,BUILDING
GA2339,SOUTH WOODS BUSINIESS CENTER,N/A,LEASED,4,"73 SOUTHWOODS PKWY BLDG. 600, SUITE 110",ATLANTA,GA,30354,33.64407,-84.38878,26454,,,1305,NIKEMA WILLIAMS,ACTIVE,BUILDING
GA2342,732 WEST 2ND ST BLDG,N/A,LEASED,4,732 2ND ST W,TIFTON,GA,31794,31.45728,-83.522971,6998,,,1308,AUSTIN SCOTT,ACTIVE,BUILDING
GA2345,GLYNN COUNTY TERMINAL BLDG,N/A,LEASED,4,295 AVIATION PKWY,BRUNSWICK,GA,31525,31.2547876,-81.466804,1195,,,1301,EARL L. “BUDDY” CARTER,ACTIVE,BUILDING
